Date,Mean_WindSpeed,Std_WindSpeed,Total_Power_kW
2013-01-08,4.280144302903827,2.811309496949585,1116.5634065897227
2013-01-09,4.436734948132016,1.651184356174078,714.9223931678222
2013-01-10,3.810372367219261,2.005693105680909,607.5843816038872
2013-01-11,3.1318129045637764,2.68933445050516,671.7071535475474
2013-01-12,3.392797313277424,1.6303921182745569,304.5920381452607
2013-01-13,3.9669630124474495,0.9538086372867223,343.5407101491587
2013-01-14,3.027419141078317,2.244492303499001,423.48010161506863
2013-01-15,5.480672582986608,2.271561903158127,1643.4706782333856
2013-01-16,0.6263625809127552,0.826022510239319,0.0
2013-01-17,3.1318129045637764,2.9782665153553425,810.9908168917967
2013-01-18,5.16749129253023,2.163879444119733,1281.7212573604866
2013-01-19,4.802113120331123,3.613160064635322,2035.2103301189288
2013-01-20,7.933926024894899,1.7195029743588548,3869.8373042475982
2013-01-21,10.021801294604083,2.6893344505051613,8498.981701604283
2013-01-22,5.21968817427296,1.5960271195614792,1133.3548953269776
2013-01-23,6.315822690870282,1.712046650737247,1994.9253804813295
2013-01-24,2.870828495850128,1.251589932628292,135.28619511846517
2013-01-25,3.705978603733802,1.3562457868783662,348.20063485413374
2013-01-26,2.0356783879664544,1.7643848553003325,105.77026554720265
2013-01-27,2.348859678422832,1.8585506480384677,229.1996783616403
2013-01-28,1.8790877427382657,2.2771869102925435,220.70417413644816
2013-01-29,5.5328694647293375,3.4240933014744934,2420.4098985469504
2013-01-30,4.2279474211610975,4.176317858290549,2195.202006073435
2013-01-31,5.5328694647293375,2.3916644597201167,1677.5279571492779
2013-02-01,10.54377011203138,2.2746886243947033,9237.233521610826
2013-02-02,8.769076132778572,1.331921276689194,4925.612950640254
2013-02-03,6.942185271783036,0.8242998336817783,2297.917723939956
2013-02-04,4.541128711617476,1.6022494711110138,748.1176958913946
2013-02-05,3.3406004315346944,2.0787777307045316,474.4098136209996
2013-02-06,3.288403549791965,1.725280058462614,345.2270315262364
2013-02-07,3.7581754854765315,1.9893256362516374,541.2314071643043
2013-02-08,2.9230253775928574,1.8715076886741888,259.8090525082534
2013-02-09,6.3680195726130115,2.737530488448611,2756.5166003763657
2013-02-10,3.5493879585056125,2.297075383191413,549.0211415650839
2013-02-11,4.175750539418368,1.8715076886741895,650.9181965845078
2013-02-12,6.681200863069389,3.990067798903698,4271.71546839019
2013-02-13,5.898247636928445,2.2615273454131026,1979.5021180476774
2013-02-14,2.6620409688792095,1.5370456764354474,149.22265588816848
2013-02-15,3.705978603733802,1.544426490436813,404.4150970366686
2013-02-16,6.107035163899362,1.7836157759885904,1855.0168916654507
2013-02-17,1.8790877427382657,1.567267518555603,68.46460157516053
2013-02-18,3.8625692489619907,1.72939473174867,505.41254485621084
2013-02-19,2.975222259335587,3.0420178507713866,735.1241556667945
2013-02-20,8.194910433608547,2.121420294371527,4499.896964191603
2013-02-21,7.77733537966671,2.4217866215287236,4100.448522258064
2013-02-22,4.071356775932909,1.8191258777217751,630.953584806226
2013-02-23,4.958703765559313,2.072614317509352,1120.9861805740068
2013-02-24,4.6455224751029345,1.4056547484747925,724.6299173287102
2013-02-25,3.705978603733802,1.4056547484747923,378.578540617716
2013-02-26,1.461512688796429,1.365646139727875,31.15893760311841
2013-02-27,5.793853873442985,3.1737435985470293,2483.4335435775997
2013-02-28,4.384538066389287,2.3069553229076876,913.6689037507567
2013-03-01,4.802113120331123,2.468872443236073,1245.7461886844858
2013-03-02,5.689460109957526,1.0434836502126166,1255.0603557567758
2013-03-03,4.6455224751029345,1.0756809224873576,644.2219067590787
2013-03-04,4.6455224751029345,1.4056547484747928,724.6299173287102
2013-03-05,1.409315807053699,1.2424707588279187,15.579468801559205
2013-03-06,3.392797313277424,2.0394282217475426,473.97882552483986
2013-03-07,4.123553657675639,2.0056931056809093,672.2134036588307
2013-03-08,2.0356783879664544,1.912826303549496,149.22265588816848
2013-03-09,1.043937634854592,1.4621609534939963,31.15893760311841
2013-03-10,1.9834815062237248,1.9518150432626893,135.28619511846517
2013-03-11,2.6620409688792095,2.5676548002926154,444.8938840497371
2013-03-12,4.749916238588393,2.3934468456038656,1109.6732793888245
2013-03-13,5.898247636928445,1.6303921182745573,1644.9574798973342
2013-03-14,5.5328694647293375,2.906769966401982,2102.0319236622336
2013-03-15,4.6455224751029345,1.630392118274557,792.3134870643347
2013-03-16,3.5493879585056125,1.552687968940089,350.393206342495
2013-03-17,2.9230253775928574,1.8346875459549485,245.71638537064285
2013-03-18,4.488931829874746,1.8806000872428217,801.5523921215013
2013-03-19,5.950444518671174,2.0650562755982973,1870.8711421952628
2013-03-20,6.681200863069389,2.8294536691298267,2979.9252784501186
2013-03-21,5.585066346472067,1.5221766867288322,1331.3956360854997
2013-03-22,5.428475701243879,1.8346875459549485,1353.9838074483023
2013-03-23,5.27188505601569,1.4766716724229363,1098.5542155791113
2013-03-24,1.7224970975100768,1.4689504604384325,60.67486717438093
2013-03-25,3.392797313277424,3.354895619963433,1113.5521722542633
2013-03-26,7.620744734438522,1.220539686315652,3211.0051155643055
2013-03-27,5.324081937758419,1.1826842495844927,1046.6063210129535
2013-03-28,5.846050755185715,2.441079372631304,1985.6488444166007
2013-03-29,4.749916238588393,1.224028611068502,729.7960921449688
2013-03-30,3.0796160228210465,0.9759075216313448,129.13946874954146
2013-03-31,2.6620409688792095,2.486657045314547,412.59818852604633
2013-04-01,3.4449941950201537,3.0518150350752253,889.2815179881909
2013-04-02,6.315822690870282,1.7514469366169896,2005.33867446663
2013-04-03,5.0630975290447715,2.2914991973674455,1342.7894816234657
2013-04-04,4.332341184646557,1.8462727224048108,759.5491724369223
2013-04-05,2.975222259335587,2.3014030758134885,451.6654358902897
2013-04-06,3.6015848402483424,1.6234021949035704,382.5326954982785
2013-04-07,3.027419141078317,1.8806000872428215,305.4540143375804
2013-04-08,6.211428927384823,2.9663103590370294,2580.320630148672
2013-04-09,1.3571189253109697,1.6485996673635563,60.67486717438093
2013-04-10,4.280144302903827,2.811309496949585,1184.9527461497596
2013-04-11,4.175750539418368,1.758736227042977,635.651140518763
2013-04-12,6.57680709958393,1.5781137899690694,2191.6355259438096
2013-04-13,4.384538066389287,2.1540031742014794,878.7496486425447
2013-04-14,6.3680195726130115,1.7684085432061416,2090.638078124268
2013-04-15,2.60984408713648,1.9518150432626893,250.37631007561788
2013-04-16,3.7581754854765315,3.001088814742287,1166.1248922920504
2013-04-17,4.175750539418368,1.6382201329064803,603.5116513629794
2013-04-18,4.541128711617476,1.1571687994047384,614.5497708199089
2013-04-19,5.480672582986608,3.3002157890393664,2448.045669365666
2013-04-20,6.681200863069389,4.190249716861891,4435.542723864913
2013-04-21,7.672941616181252,2.4590649896918255,3927.8133498223347
2013-04-22,2.505450323651021,2.4780675307179565,359.1634922959397
2013-04-23,2.1400721514519137,1.7120466507372467,113.55999994798225
2013-04-24,3.5493879585056125,2.877278808305004,824.964908669062
2013-04-25,4.697719356845664,1.7812232654871216,847.0787785904828
2013-04-26,4.854310002073853,2.620262667832089,1438.0335601626823
2013-04-27,2.7664347323646687,1.8462727224048106,236.28364293800735
2013-04-28,2.348859678422832,1.821468603583327,163.315323025779
2013-04-29,2.1922690331946435,0.761555125587607,15.579468801559205
2013-04-30,1.6703002157673472,1.314734475652492,23.36920320233881
2013-05-01,3.392797313277424,2.545413975936992,673.4687369397485
2013-05-02,1.8790877427382657,1.6102143062970997,62.31787520623682
2013-05-03,2.9230253775928574,1.552687968940089,214.55744776752445
2013-05-04,3.236206668049235,1.8065800323176608,345.07082515832917
2013-05-05,3.810372367219261,2.072614317509352,608.3277824358616
2013-05-06,3.810372367219261,2.491226010205927,792.8254195132783
2013-05-07,3.0796160228210465,1.1669547562908653,164.8021246897277
2013-05-08,2.9230253775928574,2.0456916229453235,333.3269358769871
2013-05-09,2.087875269709184,1.5526879689400892,90.19079674564344
2013-05-10,1.6181033340246176,2.005693105680909,167.97524773075406
2013-05-11,3.0796160228210465,2.3357359713294366,456.3629916028266
2013-05-12,4.280144302903827,1.60667925415959,625.8250409975293
2013-05-13,7.255366562239414,3.0232687177691338,3946.447366304575
2013-05-14,3.392797313277424,2.200359211374908,534.4598553237516
2013-05-15,2.818631614107398,2.5392635981989975,446.38068571368575
2013-05-16,5.010900647302042,3.4849927885309566,2061.203092905789
2013-05-17,2.9752222593355877,1.5590832980283988,202.1077886617698
2013-05-18,4.280144302903827,1.2752175356996636,534.1041292427154
2013-05-19,3.5493879585056125,1.63822013290648,348.2006348541337
2013-05-20,1.30492204356824,1.5879911277609156,52.88513277360133
2013-05-21,3.0274191410783167,2.7124915737567328,626.3369734464728
2013-05-22,4.123553657675639,2.598472163380665,923.4950032719903
2013-05-23,4.332341184646557,3.1987270655241478,1441.8691396828995
2013-05-24,3.653781721991072,1.9518150432626893,487.3657228380378
2013-05-25,4.332341184646556,1.5221766867288322,609.5398023715576
2013-05-26,1.7746939792528067,1.9165383705060854,119.70672631690596
2013-05-27,1.7746939792528063,1.9165383705060852,127.49646071768557
2013-05-28,2.7142378506219393,1.7971131722286657,222.34718216830404
2013-05-29,2.348859678422832,1.580813729992663,113.55999994798225
2013-05-30,5.376278819501149,2.005693105680909,1441.475782594301
2013-05-31,2.244465914937373,2.6115682841171126,430.91979227247214
2013-06-01,3.1840097863065058,2.6375654570248703,582.7660077451616
2013-06-02,4.071356775932909,1.9634330925536203,649.5876012884663
2013-06-03,4.6455224751029345,2.4076584312300824,1083.6805166019647
2013-06-04,3.236206668049235,1.6485996673635561,281.5352476787363
2013-06-05,1.2005282800827808,1.1373443121973514,7.7897344007796026
2013-06-06,3.1840097863065058,1.651184356174078,287.8381804155672
2013-06-07,2.7664347323646687,2.1847996110261927,317.1979036189225
2013-06-08,3.288403549791965,2.017000837878871,394.00180305136803
2013-06-09,1.6181033340246176,1.1958322298600583,23.36920320233881
2013-06-10,1.6181033340246176,1.4056547484747925,88.54778871378755
2013-06-11,1.9834815062237248,1.951815043262689,193.38081605354688
2013-06-12,1.7746939792528063,1.1030828848743344,23.36920320233881
2013-06-13,2.0356783879664544,1.6442828239569784,119.70672631690596
2013-06-14,3.6015848402483424,2.5676548002926154,753.6395967886892
2013-06-15,3.653781721991072,1.3780802002513317,340.56710682126135
2013-06-16,2.244465914937373,1.1669547562908655,60.67486717438093
2013-06-17,2.505450323651021,1.10822549030408,62.31787520623682
2013-06-18,1.7224970975100768,1.7643848553003323,111.91699191612636
2013-06-19,3.705978603733802,1.7120466507372467,407.388700364566
2013-06-20,2.087875269709184,1.552687968940089,118.21992465295729
2013-06-21,2.4010565601655616,0.9715279594195205,46.73840640467762
2013-06-22,1.6703002157673472,1.0228458114726615,7.7897344007796026
2013-06-23,2.348859678422832,1.7449420044434052,170.9488510586514
2013-06-24,2.60984408713648,2.4757719604885984,439.14051476941154
2013-06-25,3.288403549791965,1.6022494711110136,296.9585101123883
2013-06-26,2.244465914937373,1.5221766867288318,84.04407037671973
2013-06-27,2.1400721514519137,0.8646973658743352,23.36920320233881
2013-06-28,1.5137095705391586,0.8242998336817782,0.0
2013-06-29,1.6703002157673472,1.365646139727875,31.15893760311841
2013-06-30,2.087875269709184,1.206483098306979,38.94867200389801
2013-07-01,4.802113120331123,2.175018336963236,1105.2881364121022
2013-07-02,4.280144302903827,1.473780958383428,590.162385057343
2013-07-03,3.392797313277424,1.1958322298600585,231.77992460093955
2013-07-04,3.027419141078317,1.275217535699664,172.59185909050728
2013-07-05,3.3406004315346944,1.3147344756524921,239.41345263381191
2013-07-06,1.8790877427382657,0.9048623237302341,15.579468801559205
2013-07-07,2.348859678422832,1.2424707588279185,84.04407037671973
2013-07-08,2.4010565601655616,1.3276454349111197,90.19079674564344
2013-07-09,1.7224970975100768,1.3729130271992676,46.73840640467762
2013-07-10,2.870828495850128,2.676087722089363,655.971478378081
2013-07-11,4.123553657675639,1.2515899326282918,465.08996421104956
2013-07-12,1.9834815062237248,1.9518150432626893,170.9488510586514
2013-07-13,1.7746939792528063,1.806580032317661,111.91699191612636
2013-07-14,2.4010565601655616,1.1030828848743346,52.88513277360133
2013-07-15,1.7224970975100768,0.7212931480399111,7.7897344007796026
2013-07-16,1.409315807053699,0.6723336126262904,0.0
2013-07-17,1.409315807053699,0.423210599699833,0.0
2013-07-18,2.818631614107398,0.761555125587607,62.31787520623682
2013-07-19,2.348859678422832,1.0650566529951278,46.73840640467762
2013-07-20,4.593325593360205,2.6294689513049843,1160.4467850268484
2013-07-21,3.392797313277424,1.7899801700771572,392.5150013874193
2013-07-22,3.236206668049235,1.378080200251331,250.5325164435251
2013-07-23,3.027419141078317,0.8191100664532401,93.47681280935524
2013-07-24,2.975222259335587,1.5590832980283986,229.98071020117644
2013-07-25,1.3571189253109697,1.648599667363556,130.66958375871192
2013-07-26,2.087875269709184,1.4147268345649133,74.61132794408424
2013-07-27,2.244465914937373,1.278557264340827,73.12452628013557
2013-07-28,3.288403549791965,1.6442828239569784,289.1687757116087
2013-07-29,3.91476613070472,1.821468603583327,549.0211415650839
2013-07-30,4.6455224751029345,0.5816473348144683,556.2989435169201
2013-07-31,1.4615126887964287,1.0228458114726615,15.579468801559205
2013-08-01,1.9312846244809954,0.9032900161588304,0.0
2013-08-02,1.409315807053699,1.1273013401808754,23.36920320233881
2013-08-03,3.6015848402483424,2.939352094549393,937.4314640416934
2013-08-04,2.4010565601655616,1.7293947317486704,161.82852136183033
2013-08-05,2.5576472053937507,1.5879911277609156,157.0123902889481
2013-08-06,1.7224970975100768,1.269631799099499,31.15893760311841
2013-08-07,2.7142378506219393,1.5081038728837235,143.07592951924477
2013-08-08,3.6537817219910718,1.843961510079127,447.71128100972726
2013-08-09,3.4449941950201537,1.2390337653589785,247.20318703459154
2013-08-10,1.7224970975100768,0.8103866008848731,0.0
2013-08-11,1.7224970975100768,1.214702542929839,38.94867200389801
2013-08-12,1.2527251618255104,0.7388169935360532,0.0
2013-08-13,1.5137095705391583,0.7368904791917141,0.0
2013-08-14,2.818631614107398,1.702889029427279,229.98071020117644
2013-08-15,2.453253441908291,1.5879911277609158,169.46204939470272
2013-08-16,2.1400721514519137,0.9403000436214108,31.15893760311841
2013-08-17,1.2527251618255104,0.0,0.0
2013-08-18,1.5659064522818882,0.7615551255876071,0.0
2013-08-19,1.826890860995536,0.6376087678498318,0.0
2013-08-20,1.8268908609955359,0.7368904791917141,0.0
2013-08-21,2.1400721514519137,0.864697365874335,23.36920320233881
2013-08-22,3.027419141078317,1.039388865352266,129.13946874954146
2013-08-23,4.280144302903827,0.6308851131515191,404.2155773235396
2013-08-24,3.1840097863065058,0.9759075216313446,144.71893755110065
2013-08-25,2.4532534419082914,0.940300043621411,46.73840640467762
2013-08-26,3.3406004315346944,1.5081038728837233,301.6184348173633
2013-08-27,4.2279474211610975,1.3222811889946264,526.3143948419358
2013-08-28,4.2279474211610975,1.6022494711110133,600.2632663068293
2013-08-29,3.810372367219261,0.8646973658743352,278.36212463770994
2013-08-30,2.348859678422832,0.9989409575168953,46.73840640467762
2013-08-31,2.244465914937373,0.736890479191714,15.579468801559205
2013-09-01,2.0356783879664544,0.8906116327435609,23.36920320233881
2013-09-02,2.7664347323646687,1.9539986893417585,258.00983810849027
2013-09-03,4.488931829874746,1.275217535699664,584.1718650563266
2013-09-04,3.653781721991072,1.1030828848743344,270.57239023693035
2013-09-05,3.4971910767628835,1.1069420787672042,213.1835391262612
2013-09-06,1.7746939792528063,0.9715279594195204,23.36920320233881
2013-09-07,3.8625692489619907,0.5114229057363308,244.3424767293796
2013-09-08,4.854310002073853,1.445539392918808,847.0787785904828
2013-09-09,3.236206668049235,1.0393888653522663,166.44513272158358
2013-09-10,3.810372367219261,1.864659294412327,506.8993465201595
2013-09-11,3.9669630124474495,1.0875091684816183,345.18371818101457
2013-09-12,2.818631614107398,1.1826842495844927,113.55999994798225
2013-09-13,5.5328694647293375,2.244492303499001,1546.858373390566
2013-09-14,2.5576472053937507,1.0756809224873576,82.40106234486385
2013-09-15,2.505450323651021,0.8260225102393189,38.94867200389801
2013-09-16,4.071356775932909,1.819125877721775,619.0158581494148
2013-09-17,3.653781721991072,1.1030828848743344,276.719116605854
2013-09-18,2.818631614107398,0.5541127451520401,46.73840640467762
2013-09-19,3.653781721991072,1.039388865352266,268.92938220507443
2013-09-20,4.6455224751029345,1.0756809224873576,640.8549463425832
2013-09-21,4.280144302903827,1.6485996673635563,629.7791958780919
2013-09-22,4.175750539418368,0.7073634172824563,374.6996477522771
2013-09-23,2.505450323651021,0.6398342851498654,23.36920320233881
2013-09-24,2.348859678422832,1.065056652995128,38.94867200389801
2013-09-25,2.7142378506219393,1.4621609534939963,157.0123902889481
2013-09-26,2.7664347323646687,1.1069420787672042,105.77026554720265
2013-09-27,2.5576472053937507,1.3049674313717206,85.68707840857563
2013-09-28,2.60984408713648,1.2752175356996638,101.26654721013483
2013-09-29,4.123553657675639,0.6890401001256657,352.97345258179416
2013-09-30,2.4010565601655616,0.7310804767469983,23.36920320233881
2013-10-01,4.2279474211610975,1.3222811889946262,522.6350216896259
2013-10-02,3.5493879585056125,1.6382201329064796,376.22976276144755
2013-10-03,2.818631614107398,1.2929297386880936,122.99274238061776
2013-10-04,2.9230253775928574,1.63822013290648,223.83398383225273
2013-10-05,2.7664347323646687,1.5221766867288322,166.44513272158358
2013-10-06,3.9669630124474495,1.2064830983069788,403.5907518519107
2013-10-07,5.21968817427296,2.2671772490433035,1333.2757948380463
2013-10-08,2.087875269709184,0.7980135597807394,15.579468801559205
2013-10-09,2.5576472053937507,0.6890401001256657,31.15893760311841
2013-10-10,2.60984408713648,0.9715279594195206,62.31787520623682
2013-10-11,2.5576472053937507,0.5816473348144684,23.36920320233881
2013-10-12,2.9752222593355877,0.9641844833135227,101.26654721013483
2013-10-13,3.4449941950201537,0.9946628181258187,191.45734395577827
2013-10-14,2.505450323651021,1.1681722368059135,76.25433597594014
2013-10-15,2.60984408713648,1.039388865352266,70.10760960701643
2013-10-16,4.697719356845664,2.284665376762821,1055.651388694651
2013-10-17,2.7664347323646687,2.1847996110261927,357.8328969998982
2013-10-18,3.7581754854765315,2.1220902518473697,550.1955304932181
2013-10-19,2.7142378506219393,1.552687968940089,157.1685966568553
2013-10-20,4.541128711617476,1.9128263035494961,854.0874811517263
2013-10-21,6.47241333609847,1.758736227042976,2172.845303093662
2013-10-22,5.010900647302042,0.3694084967680266,722.474976847911
2013-10-23,4.384538066389287,0.6398342851498653,447.66796766450545
2013-10-24,4.958703765559312,0.6890401001256659,728.7779095847419
2013-10-25,4.906506883816582,0.8985565861143329,735.23704868948
2013-10-26,6.994382153525766,2.5302909072496753,3242.7136166239297
2013-10-27,4.332341184646557,0.9759075216313445,482.0000283086502
2013-10-28,4.749916238588393,0.519694432676133,599.7513338578858
2013-10-29,3.4449941950201537,0.8464211993996663,182.0246015231428
2013-10-30,2.1922690331946435,0.7615551255876071,15.579468801559205
2013-10-31,8.351501078836735,3.0162077457674465,5519.853748276166
2013-11-01,9.656423122404975,1.4533849832009915,6658.423814102285
2013-11-02,5.010900647302042,1.0448450123704023,821.1236468111847
2013-11-03,3.7581754854765315,0.9773630146424065,284.6650573745409
2013-11-04,6.002641400413904,1.4766716724229356,1621.4697013346502
2013-11-05,5.010900647302042,1.10822549030408,838.7394807331979
2013-11-06,4.123553657675639,2.2003592113749084,740.6027432188677
2013-11-07,3.1318129045637764,1.3822000306691447,216.04424943147313
2013-11-08,2.4010565601655616,1.689480245731107,170.9488510586514
2013-11-09,3.5493879585056125,1.758736227042977,405.58948596480286
2013-11-10,4.958703765559312,0.44927829305716654,700.748781677428
2013-11-11,4.384538066389286,1.6102143062970997,626.1374537333438
2013-11-12,5.0630975290447715,0.6890401001256655,790.0023402156281
2013-11-13,2.1400721514519137,1.7514469366169896,141.43292148738888
2013-11-14,3.7581754854765315,1.477633987072107,385.35009245826865
2013-11-15,2.087875269709184,1.4147268345649133,104.12725751534676
2013-11-16,4.071356775932909,1.5781137899690696,509.5605371122424
2013-11-17,4.436734948132016,2.7884632622642336,1226.4873467306168
2013-11-18,8.038319788380358,3.483360855503739,5696.450903286176
2013-11-19,5.010900647302042,0.0,708.3823097103004
2013-11-20,5.010900647302042,0.0,708.3823097103004
2013-11-21,4.958703765559312,0.2557114528681653,686.6561145398175
2013-11-22,5.0630975290447715,0.2557114528681653,744.2011720183939
2013-11-23,5.16749129253023,0.7671343586044961,872.2095651850229
2013-11-24,5.27188505601569,0.8242998336817781,943.8472898012099
2013-11-25,4.958703765559312,0.8646973658743353,760.4864106443656
2013-11-26,4.697719356845664,0.761555125587607,605.8980602268095
2013-11-27,5.010900647302042,0.0,708.3823097103004
2013-11-28,4.802113120331123,0.7980135597807396,657.140184968555
2013-11-29,4.541128711617476,1.0966207151204974,590.3185914252504
2013-11-30,3.7581754854765315,1.8470424838401336,472.2548731402003
2013-12-01,3.392797313277424,2.169128401362629,428.80248279923444
2013-12-02,2.1400721514519137,2.1691284013626295,236.12743657010014
2013-12-03,3.236206668049235,1.9864653534836565,383.70708442641273
2013-12-04,3.6537817219910718,2.119409151279809,480.0446075409799
2013-12-05,5.0630975290447715,1.075680922487358,857.3734972154382
2013-12-06,4.697719356845664,0.846421199399666,619.8345209965129
2013-12-07,3.0796160228210465,1.5221766867288322,223.83398383225273
2013-12-08,2.870828495850128,2.072614317509352,302.9490301134048
2013-12-09,3.653781721991072,1.8065800323176608,482.51196075759367
